subscription_id,customer_id,subscription_start_date,renewal_date,MRR,ARR,renewal_status,churn_flag,expansion_revenue,contract_length_months
SUB-008973,CUS-06004,2024-01-06,2024-12-31,7157.42,85889,Active,0,0.0,12
SUB-008974,CUS-06005,2022-06-12,2023-06-07,886.67,10640,Churned,1,0.0,12
SUB-008975,CUS-06005,2023-06-12,2025-06-01,886.67,10640,Renewed,0,0.0,24
SUB-008976,CUS-06005,2025-06-08,2028-05-23,886.67,10640,Active,0,0.0,36
SUB-008977,CUS-06006,2024-09-03,2025-08-29,38847.17,466166,At Risk,0,0.0,12
SUB-008978,CUS-06006,2025-09-11,2027-09-01,38847.17,466166,Active,0,7891.45,24
SUB-008979,CUS-06007,2022-10-02,2025-09-16,2338.5,28062,Churned,1,0.0,36
SUB-008980,CUS-06007,2025-09-29,2027-09-19,2338.5,28062,Active,0,0.0,24
SUB-008981,CUS-06008,2024-10-25,2025-10-20,1116.42,13397,Churned,1,0.0,12
SUB-008982,CUS-06008,2025-10-29,2026-10-24,1116.42,13397,Active,0,0.0,12
SUB-008983,CUS-06008,2026-10-31,2027-10-26,1116.42,13397,Active,0,0.0,12
SUB-008984,CUS-06009,2025-05-23,2028-05-07,10700.33,128404,Active,0,1393.78,36
SUB-008985,CUS-06009,2028-05-15,2029-05-10,10700.33,128404,Active,0,0.0,12
SUB-008986,CUS-06010,2024-08-18,2025-08-13,1990.25,23883,At Risk,0,0.0,12
SUB-008987,CUS-06010,2025-08-22,2027-08-12,1990.25,23883,Active,0,0.0,24
SUB-008988,CUS-06011,2024-02-05,2025-01-30,5947.5,71370,Active,0,1306.07,12
SUB-008989,CUS-06012,2023-01-12,2024-01-07,9748.5,116982,Active,0,0.0,12
SUB-008990,CUS-06013,2024-03-04,2026-02-22,25441.5,305298,Active,0,0.0,24
SUB-008991,CUS-06014,2024-10-03,2025-09-28,1878.25,22539,Renewed,0,0.0,12
SUB-008992,CUS-06015,2024-08-28,2025-08-23,4939.42,59273,Renewed,0,1815.89,12
SUB-008993,CUS-06016,2022-10-09,2024-09-28,5942.0,71304,Renewed,0,0.0,24
SUB-008994,CUS-06016,2024-10-03,2027-09-18,5942.0,71304,Active,0,0.0,36
SUB-008995,CUS-06017,2022-12-02,2023-11-27,488.92,5867,Active,0,0.0,12
SUB-008996,CUS-06018,2023-01-31,2025-01-20,2058.67,24704,Renewed,0,0.0,24
SUB-008997,CUS-06018,2025-01-25,2026-01-20,2058.67,24704,Active,0,0.0,12
SUB-008998,CUS-06019,2023-04-09,2024-04-03,2937.08,35245,Churned,1,0.0,12
SUB-008999,CUS-06019,2024-04-10,2027-03-26,2937.08,35245,Active,0,0.0,36
SUB-009000,CUS-06020,2022-03-08,2024-02-26,855.08,10261,Renewed,0,0.0,24
SUB-009001,CUS-06021,2024-04-16,2027-04-01,5242.83,62914,Active,0,1079.35,36
SUB-009002,CUS-06021,2027-04-08,2028-04-02,5242.83,62914,Active,0,0.0,12
SUB-009003,CUS-06022,2022-01-31,2023-01-26,23881.0,286572,At Risk,0,0.0,12
SUB-009004,CUS-06023,2023-07-07,2024-07-01,33942.75,407313,Active,0,15145.89,12
SUB-009005,CUS-06024,2024-04-25,2025-04-20,1236.92,14843,Renewed,0,0.0,12
SUB-009006,CUS-06024,2025-05-03,2027-04-23,1236.92,14843,Active,0,0.0,24
SUB-009007,CUS-06025,2023-04-01,2024-03-26,661.67,7940,Churned,1,0.0,12
SUB-009008,CUS-06025,2024-04-09,2026-03-30,661.67,7940,Active,0,0.0,24
SUB-009009,CUS-06026,2023-02-20,2024-02-15,3464.75,41577,Renewed,0,0.0,12
SUB-009010,CUS-06027,2023-02-23,2025-02-12,16457.17,197486,Active,0,0.0,24
SUB-009011,CUS-06028,2022-05-16,2025-04-30,1542.25,18507,Active,0,0.0,36
SUB-009012,CUS-06028,2025-05-06,2027-04-26,1542.25,18507,Active,0,0.0,24
SUB-009013,CUS-06028,2027-05-03,2028-04-27,1542.25,18507,Active,0,0.0,12
SUB-009014,CUS-06029,2022-12-29,2024-12-18,11803.92,141647,At Risk,0,0.0,24
SUB-009015,CUS-06029,2024-12-31,2025-12-26,11803.92,141647,At Risk,0,0.0,12
SUB-009016,CUS-06029,2025-12-29,2026-12-24,11803.92,141647,Active,0,0.0,12
SUB-009017,CUS-06030,2024-06-18,2025-06-13,656.67,7880,Renewed,0,0.0,12
SUB-009018,CUS-06031,2025-06-17,2026-06-12,11141.75,133701,Active,0,4965.36,12
SUB-009019,CUS-06031,2026-06-17,2027-06-12,11141.75,133701,Active,0,3944.58,12
SUB-009020,CUS-06032,2024-09-30,2025-09-25,4288.58,51463,Renewed,0,0.0,12
SUB-009021,CUS-06033,2023-10-28,2024-10-22,5308.08,63697,Renewed,0,0.0,12
SUB-009022,CUS-06034,2024-07-26,2026-07-16,675.5,8106,Active,0,0.0,24
SUB-009023,CUS-06034,2026-07-24,2027-07-19,675.5,8106,Active,0,0.0,12
SUB-009024,CUS-06034,2027-07-20,2030-07-04,675.5,8106,Active,0,0.0,36
SUB-009025,CUS-06035,2023-05-21,2024-05-15,13348.33,160180,Renewed,0,0.0,12
SUB-009026,CUS-06036,2024-05-25,2027-05-10,853.25,10239,Active,0,0.0,36
SUB-009027,CUS-06037,2024-04-09,2025-04-04,9707.75,116493,At Risk,0,0.0,12
SUB-009028,CUS-06038,2022-03-27,2024-03-16,32027.33,384328,Renewed,0,0.0,24
SUB-009029,CUS-06038,2024-03-18,2025-03-13,32027.33,384328,Renewed,0,0.0,12
SUB-009030,CUS-06039,2025-05-30,2027-05-20,1138.5,13662,Active,0,0.0,24
SUB-009031,CUS-06040,2024-02-19,2025-02-13,37395.33,448744,Renewed,0,0.0,12
SUB-009032,CUS-06040,2025-02-25,2026-02-20,37395.33,448744,Active,0,0.0,12
SUB-009033,CUS-06041,2023-10-03,2024-09-27,8649.0,103788,Churned,1,0.0,12
SUB-009034,CUS-06042,2024-03-18,2025-03-13,399.33,4792,At Risk,0,0.0,12
SUB-009035,CUS-06043,2025-06-06,2026-06-01,3388.33,40660,Active,0,0.0,12
SUB-009036,CUS-06044,2025-03-17,2027-03-07,1075.67,12908,Active,0,0.0,24
SUB-009037,CUS-06044,2027-03-19,2028-03-13,1075.67,12908,Active,0,0.0,12
SUB-009038,CUS-06045,2025-05-01,2026-04-26,5400.17,64802,Active,0,1342.83,12
SUB-009039,CUS-06045,2026-05-02,2029-04-16,5400.17,64802,Active,0,0.0,36
SUB-009040,CUS-06046,2025-01-03,2027-12-19,5530.08,66361,Active,0,0.0,36
SUB-009041,CUS-06046,2027-12-21,2028-12-15,5530.08,66361,Active,0,0.0,12
SUB-009042,CUS-06047,2024-12-11,2026-12-01,998.83,11986,Active,0,0.0,24
SUB-009043,CUS-06048,2022-03-20,2024-03-09,2898.92,34787,At Risk,0,0.0,24
SUB-009044,CUS-06049,2024-12-02,2026-11-22,4174.92,50099,Active,0,0.0,24
SUB-009045,CUS-06050,2022-08-12,2025-07-27,23436.92,281243,Active,0,0.0,36
SUB-009046,CUS-06051,2024-07-13,2026-07-03,3022.75,36273,Active,0,0.0,24
SUB-009047,CUS-06052,2024-07-24,2025-07-19,39601.08,475213,Renewed,0,9658.63,12
SUB-009048,CUS-06052,2025-08-02,2027-07-23,39601.08,475213,Active,0,0.0,24
SUB-009049,CUS-06053,2022-03-28,2023-03-23,2207.42,26489,Renewed,0,0.0,12
SUB-009050,CUS-06054,2023-05-19,2024-05-13,2572.08,30865,Renewed,0,0.0,12
SUB-009051,CUS-06055,2024-11-28,2027-11-13,22971.33,275656,Active,0,0.0,36
SUB-009052,CUS-06056,2025-01-06,2026-01-01,4304.67,51656,Active,0,0.0,12
SUB-009053,CUS-06057,2024-03-21,2027-03-06,2879.0,34548,Active,0,993.29,36
SUB-009054,CUS-06058,2022-03-22,2024-03-11,2143.92,25727,At Risk,0,0.0,24
SUB-009055,CUS-06059,2025-02-16,2026-02-11,20849.17,250190,Active,0,0.0,12
SUB-009056,CUS-06060,2024-03-04,2027-02-17,20057.58,240691,Active,0,0.0,36
SUB-009057,CUS-06061,2024-11-23,2025-11-18,5105.83,61270,Renewed,0,0.0,12
SUB-009058,CUS-06062,2022-04-11,2023-04-06,2548.75,30585,Active,0,0.0,12
SUB-009059,CUS-06063,2023-01-24,2024-01-19,2354.92,28259,Renewed,0,0.0,12
SUB-009060,CUS-06064,2023-08-20,2026-08-04,7734.0,92808,Active,0,0.0,36
SUB-009061,CUS-06064,2026-08-08,2027-08-03,7734.0,92808,Active,0,0.0,12
SUB-009062,CUS-06065,2024-06-19,2025-06-14,668.42,8021,Churned,1,0.0,12
SUB-009063,CUS-06066,2024-03-26,2025-03-21,8027.0,96324,Active,0,0.0,12
SUB-009064,CUS-06067,2023-09-16,2025-09-05,2741.67,32900,Churned,1,0.0,24
SUB-009065,CUS-06068,2023-08-09,2026-07-24,2722.58,32671,Active,0,0.0,36
SUB-009066,CUS-06069,2024-08-02,2026-07-23,535.67,6428,Active,0,0.0,24
SUB-009067,CUS-06070,2022-12-07,2023-12-02,1138.83,13666,Churned,1,0.0,12
SUB-009068,CUS-06071,2024-05-15,2025-05-10,25751.25,309015,Renewed,0,7390.39,12
SUB-009069,CUS-06071,2025-05-20,2026-05-15,25751.25,309015,Active,0,0.0,12
SUB-009070,CUS-06072,2023-08-26,2026-08-10,2150.75,25809,Active,0,0.0,36
SUB-009071,CUS-06073,2025-06-09,2026-06-04,651.42,7817,Active,0,0.0,12
SUB-009072,CUS-06074,2022-04-22,2023-04-17,1873.83,22486,Renewed,0,0.0,12
SUB-009073,CUS-06075,2024-11-24,2027-11-09,2974.5,35694,Active,0,0.0,36
SUB-009074,CUS-06076,2022-10-19,2023-10-14,1139.92,13679,Churned,1,0.0,12
SUB-009075,CUS-06077,2024-08-07,2026-07-28,2102.83,25234,Active,0,305.82,24
SUB-009076,CUS-06077,2026-08-01,2027-07-27,2102.83,25234,Active,0,0.0,12
SUB-009077,CUS-06077,2027-08-09,2028-08-03,2102.83,25234,Active,0,740.68,12
SUB-009078,CUS-06078,2024-07-14,2025-07-09,1420.83,17050,Active,0,0.0,12
SUB-009079,CUS-06078,2025-07-24,2027-07-14,1420.83,17050,Active,0,0.0,24
SUB-009080,CUS-06079,2022-07-05,2023-06-30,5816.92,69803,Renewed,0,0.0,12
SUB-009081,CUS-06079,2023-07-09,2024-07-03,5816.92,69803,Churned,1,0.0,12
SUB-009082,CUS-06079,2024-07-08,2025-07-03,5816.92,69803,Renewed,0,0.0,12
SUB-009083,CUS-06080,2024-10-22,2025-10-17,2315.08,27781,At Risk,0,0.0,12
SUB-009084,CUS-06081,2022-08-20,2023-08-15,1760.0,21120,Renewed,0,664.2,12
SUB-009085,CUS-06081,2023-08-24,2024-08-18,1760.0,21120,Active,0,0.0,12
SUB-009086,CUS-06081,2024-08-20,2025-08-15,1760.0,21120,Active,0,0.0,12
SUB-009087,CUS-06082,2023-01-04,2024-12-24,25342.0,304104,At Risk,0,0.0,24
SUB-009088,CUS-06083,2025-04-13,2026-04-08,2232.92,26795,Active,0,0.0,12
SUB-009089,CUS-06084,2025-01-24,2026-01-19,2693.67,32324,Active,0,1328.93,12
SUB-009090,CUS-06084,2026-01-29,2027-01-24,2693.67,32324,Active,0,0.0,12
SUB-009091,CUS-06085,2022-10-05,2023-09-30,500.83,6010,Churned,1,0.0,12
SUB-009092,CUS-06085,2023-10-01,2024-09-25,500.83,6010,Active,0,0.0,12
SUB-009093,CUS-06086,2024-03-16,2025-03-11,3318.0,39816,Churned,1,0.0,12
SUB-009094,CUS-06087,2024-04-26,2025-04-21,14903.42,178841,Renewed,0,0.0,12
SUB-009095,CUS-06088,2023-10-25,2024-10-19,1374.17,16490,Churned,1,0.0,12
SUB-009096,CUS-06088,2024-10-26,2027-10-11,1374.17,16490,Active,0,0.0,36
SUB-009097,CUS-06089,2024-07-12,2025-07-07,6792.67,81512,Renewed,0,0.0,12
SUB-009098,CUS-06090,2022-02-21,2024-02-11,1053.08,12637,Renewed,0,0.0,24
SUB-009099,CUS-06091,2023-01-02,2024-12-22,3283.5,39402,Active,0,0.0,24
SUB-009100,CUS-06092,2024-07-18,2026-07-08,8207.33,98488,Active,0,0.0,24
SUB-009101,CUS-06093,2025-04-23,2028-04-07,2881.42,34577,Active,0,942.05,36
SUB-009102,CUS-06094,2023-02-18,2024-02-13,10583.83,127006,Renewed,0,0.0,12
SUB-009103,CUS-06095,2024-07-20,2025-07-15,1135.25,13623,Renewed,0,0.0,12
SUB-009104,CUS-06095,2025-07-16,2027-07-06,1135.25,13623,Active,0,250.51,24
SUB-009105,CUS-06095,2027-07-20,2028-07-14,1135.25,13623,Active,0,206.7,12
SUB-009106,CUS-06096,2022-07-04,2023-06-29,6272.5,75270,Renewed,0,0.0,12
SUB-009107,CUS-06096,2023-07-10,2024-07-04,6272.5,75270,Renewed,0,0.0,12
SUB-009108,CUS-06097,2023-05-28,2024-05-22,1082.58,12991,At Risk,0,0.0,12
SUB-009109,CUS-06097,2024-06-01,2025-05-27,1082.58,12991,At Risk,0,0.0,12
SUB-009110,CUS-06097,2025-06-01,2026-05-27,1082.58,12991,Active,0,0.0,12
SUB-009111,CUS-06098,2023-10-26,2024-10-20,55996.08,671953,Renewed,0,12458.76,12
SUB-009112,CUS-06099,2022-12-02,2023-11-27,1134.75,13617,Active,0,0.0,12
SUB-009113,CUS-06100,2022-09-11,2024-08-31,53505.33,642064,Renewed,0,0.0,24
SUB-009114,CUS-06100,2024-09-13,2027-08-29,53505.33,642064,Active,0,0.0,36
SUB-009115,CUS-06101,2022-07-06,2023-07-01,1096.5,13158,Renewed,0,0.0,12
SUB-009116,CUS-06101,2023-07-14,2024-07-08,1096.5,13158,At Risk,0,0.0,12
SUB-009117,CUS-06102,2022-08-22,2024-08-11,10265.25,123183,Renewed,0,0.0,24
SUB-009118,CUS-06103,2024-07-09,2025-07-04,2970.75,35649,Renewed,0,1260.13,12
SUB-009119,CUS-06104,2024-01-14,2025-01-08,44768.25,537219,Renewed,0,14683.94,12
SUB-009120,CUS-06105,2022-06-24,2023-06-19,562.0,6744,Renewed,0,0.0,12
SUB-009121,CUS-06105,2023-06-24,2024-06-18,562.0,6744,Churned,1,0.0,12
SUB-009122,CUS-06106,2024-12-08,2025-12-03,698.08,8377,At Risk,0,0.0,12
SUB-009123,CUS-06107,2024-02-26,2026-02-15,3711.83,44542,Active,0,0.0,24
SUB-009124,CUS-06108,2024-11-13,2026-11-03,575.08,6901,Active,0,0.0,24
SUB-009125,CUS-06108,2026-11-04,2028-10-24,575.08,6901,Active,0,0.0,24
SUB-009126,CUS-06109,2025-06-07,2026-06-02,907.08,10885,Active,0,0.0,12
SUB-009127,CUS-06110,2022-11-24,2023-11-19,31065.25,372783,At Risk,0,0.0,12
SUB-009128,CUS-06110,2023-11-25,2025-11-14,31065.25,372783,At Risk,0,0.0,24
SUB-009129,CUS-06110,2025-11-21,2026-11-16,31065.25,372783,Active,0,0.0,12
SUB-009130,CUS-06111,2024-02-15,2027-01-30,29178.83,350146,Active,0,0.0,36
SUB-009131,CUS-06111,2027-01-31,2028-01-26,29178.83,350146,Active,0,0.0,12
SUB-009132,CUS-06112,2025-02-01,2027-01-22,3309.42,39713,Active,0,0.0,24
SUB-009133,CUS-06112,2027-01-26,2030-01-10,3309.42,39713,Active,0,0.0,36
SUB-009134,CUS-06113,2024-02-19,2027-02-03,21149.0,253788,Active,0,0.0,36
SUB-009135,CUS-06113,2027-02-16,2030-01-31,21149.0,253788,Active,0,0.0,36
SUB-009136,CUS-06114,2022-03-31,2023-03-26,2061.25,24735,Churned,1,0.0,12
SUB-009137,CUS-06115,2022-12-16,2023-12-11,2579.5,30954,Renewed,0,0.0,12
SUB-009138,CUS-06116,2023-11-18,2026-11-02,5473.08,65677,Active,0,0.0,36
SUB-009139,CUS-06117,2025-03-04,2028-02-17,12821.0,153852,Active,0,3662.4,36
SUB-009140,CUS-06117,2028-02-18,2030-02-07,12821.0,153852,Active,0,0.0,24
SUB-009141,CUS-06117,2030-02-16,2032-02-06,12821.0,153852,Active,0,1298.41,24
SUB-009142,CUS-06118,2022-11-04,2024-10-24,23628.42,283541,At Risk,0,0.0,24
SUB-009143,CUS-06119,2022-11-29,2025-11-13,3566.33,42796,Renewed,0,0.0,36
SUB-009144,CUS-06119,2025-11-22,2026-11-17,3566.33,42796,Active,0,0.0,12
SUB-009145,CUS-06120,2022-10-24,2024-10-13,6133.92,73607,At Risk,0,0.0,24
SUB-009146,CUS-06120,2024-10-14,2025-10-09,6133.92,73607,At Risk,0,0.0,12
SUB-009147,CUS-06120,2025-10-23,2028-10-07,6133.92,73607,Active,0,0.0,36
SUB-009148,CUS-06121,2023-01-02,2025-12-17,1066.25,12795,Churned,1,0.0,36
SUB-009149,CUS-06122,2022-04-16,2023-04-11,474.5,5694,Churned,1,0.0,12
SUB-009150,CUS-06123,2024-05-09,2025-05-04,1364.33,16372,Renewed,0,0.0,12
SUB-009151,CUS-06123,2025-05-10,2026-05-05,1364.33,16372,Active,0,0.0,12
SUB-009152,CUS-06124,2023-09-23,2024-09-17,46493.67,557924,Renewed,0,0.0,12
SUB-009153,CUS-06125,2023-09-26,2026-09-10,6867.92,82415,Active,0,0.0,36
SUB-009154,CUS-06126,2024-07-02,2026-06-22,6241.92,74903,Active,0,0.0,24
SUB-009155,CUS-06127,2023-08-15,2024-08-09,3179.0,38148,Churned,1,0.0,12
SUB-009156,CUS-06127,2024-08-19,2027-08-04,3179.0,38148,Active,0,0.0,36
SUB-009157,CUS-06128,2023-01-06,2024-12-26,1587.58,19051,At Risk,0,0.0,24
SUB-009158,CUS-06129,2022-08-29,2023-08-24,843.5,10122,Churned,1,0.0,12
SUB-009159,CUS-06130,2022-09-27,2023-09-22,2041.5,24498,Active,0,0.0,12
SUB-009160,CUS-06131,2023-02-20,2024-02-15,2477.67,29732,Active,0,0.0,12
SUB-009161,CUS-06132,2022-01-08,2023-01-03,6652.0,79824,At Risk,0,0.0,12
SUB-009162,CUS-06133,2025-06-29,2026-06-24,2048.08,24577,Active,0,0.0,12
SUB-009163,CUS-06133,2026-07-09,2029-06-23,2048.08,24577,Active,0,0.0,36
SUB-009164,CUS-06134,2023-06-03,2024-05-28,1513.42,18161,Churned,1,0.0,12
SUB-009165,CUS-06135,2022-01-26,2023-01-21,1095.17,13142,At Risk,0,0.0,12
SUB-009166,CUS-06136,2024-07-28,2025-07-23,496.42,5957,Renewed,0,0.0,12
SUB-009167,CUS-06137,2024-10-16,2025-10-11,1993.33,23920,Churned,1,0.0,12
SUB-009168,CUS-06137,2025-10-20,2026-10-15,1993.33,23920,Active,0,0.0,12
SUB-009169,CUS-06138,2024-10-18,2026-10-08,42187.58,506251,Active,0,9621.75,24
SUB-009170,CUS-06138,2026-10-19,2029-10-03,42187.58,506251,Active,0,0.0,36
SUB-009171,CUS-06139,2025-01-18,2026-01-13,11696.67,140360,Active,0,1283.34,12
SUB-009172,CUS-06140,2022-01-12,2024-12-27,5131.92,61583,Churned,1,0.0,36
SUB-009173,CUS-06140,2025-01-08,2026-01-03,5131.92,61583,Active,0,0.0,12
SUB-009174,CUS-06141,2025-05-30,2028-05-14,3458.5,41502,Active,0,0.0,36
SUB-009175,CUS-06141,2028-05-17,2029-05-12,3458.5,41502,Active,0,0.0,12
SUB-009176,CUS-06142,2024-10-07,2025-10-02,2971.58,35659,Renewed,0,0.0,12
SUB-009177,CUS-06143,2023-05-03,2026-04-17,422.33,5068,Active,0,0.0,36
SUB-009178,CUS-06144,2023-03-21,2025-03-10,27137.08,325645,Churned,1,0.0,24
SUB-009179,CUS-06145,2025-04-20,2026-04-15,7945.5,95346,Active,0,0.0,12
SUB-009180,CUS-06145,2026-04-21,2027-04-16,7945.5,95346,Active,0,0.0,12
SUB-009181,CUS-06146,2024-09-01,2027-08-17,847.58,10171,Active,0,0.0,36
SUB-009182,CUS-06147,2024-07-18,2025-07-13,1706.0,20472,At Risk,0,0.0,12
SUB-009183,CUS-06148,2024-04-19,2025-04-14,2073.58,24883,Renewed,0,0.0,12
SUB-009184,CUS-06148,2025-04-16,2027-04-06,2073.58,24883,Active,0,0.0,24
SUB-009185,CUS-06149,2024-06-23,2025-06-18,6700.83,80410,Renewed,0,2262.74,12
SUB-009186,CUS-06150,2022-06-12,2023-06-07,25907.5,310890,Renewed,0,0.0,12
SUB-009187,CUS-06151,2025-05-16,2026-05-11,6949.08,83389,Active,0,0.0,12
SUB-009188,CUS-06151,2026-05-23,2027-05-18,6949.08,83389,Active,0,0.0,12
SUB-009189,CUS-06152,2025-05-14,2028-04-28,2585.5,31026,Active,0,0.0,36
SUB-009190,CUS-06153,2022-01-14,2023-01-09,928.75,11145,Churned,1,0.0,12
SUB-009191,CUS-06154,2023-05-17,2024-05-11,1550.58,18607,At Risk,0,0.0,12
SUB-009192,CUS-06155,2025-01-25,2026-01-20,1130.33,13564,Active,0,0.0,12
SUB-009193,CUS-06155,2026-02-01,2028-01-22,1130.33,13564,Active,0,0.0,24
SUB-009194,CUS-06156,2023-07-24,2024-07-18,1321.25,15855,Active,0,0.0,12
SUB-009195,CUS-06157,2025-06-23,2027-06-13,7042.75,84513,Active,0,0.0,24
SUB-009196,CUS-06158,2025-02-15,2026-02-10,5864.33,70372,Active,0,0.0,12
SUB-009197,CUS-06158,2026-02-12,2029-01-27,5864.33,70372,Active,0,0.0,36
SUB-009198,CUS-06159,2023-03-02,2025-02-19,1103.17,13238,Active,0,0.0,24
SUB-009199,CUS-06160,2022-04-11,2023-04-06,31073.17,372878,Active,0,0.0,12
SUB-009200,CUS-06161,2023-01-14,2024-01-09,1076.08,12913,At Risk,0,0.0,12
SUB-009201,CUS-06162,2022-10-31,2024-10-20,1988.83,23866,Renewed,0,0.0,24
SUB-009202,CUS-06163,2022-04-23,2024-04-12,1045.67,12548,Churned,1,0.0,24
SUB-009203,CUS-06163,2024-04-24,2026-04-14,1045.67,12548,Active,0,0.0,24
SUB-009204,CUS-06163,2026-04-22,2029-04-06,1045.67,12548,Active,0,0.0,36
SUB-009205,CUS-06164,2023-12-16,2024-12-10,2547.17,30566,Renewed,0,1262.44,12
SUB-009206,CUS-06164,2024-12-15,2025-12-10,2547.17,30566,Renewed,0,0.0,12
SUB-009207,CUS-06165,2022-03-17,2023-03-12,2304.83,27658,Churned,1,0.0,12
SUB-009208,CUS-06166,2022-10-25,2025-10-09,2382.08,28585,Renewed,0,0.0,36
SUB-009209,CUS-06167,2022-03-08,2023-03-03,3215.5,38586,At Risk,0,0.0,12
SUB-009210,CUS-06168,2025-03-29,2026-03-24,40975.25,491703,Active,0,0.0,12
SUB-009211,CUS-06169,2025-05-20,2026-05-15,733.0,8796,Active,0,0.0,12
SUB-009212,CUS-06169,2026-05-22,2029-05-06,733.0,8796,Active,0,0.0,36
SUB-009213,CUS-06170,2023-09-04,2025-08-24,940.08,11281,Churned,1,0.0,24
SUB-009214,CUS-06171,2023-11-10,2025-10-30,938.92,11267,Renewed,0,0.0,24
SUB-009215,CUS-06172,2022-06-29,2023-06-24,10790.67,129488,At Risk,0,0.0,12
SUB-009216,CUS-06173,2022-04-11,2025-03-26,1177.17,14126,Churned,1,0.0,36
SUB-009217,CUS-06174,2022-08-12,2023-08-07,58906.25,706875,Renewed,0,0.0,12
SUB-009218,CUS-06175,2024-05-03,2025-04-28,2301.42,27617,Renewed,0,0.0,12
SUB-009219,CUS-06176,2023-01-01,2023-12-27,4514.67,54176,Renewed,0,0.0,12
SUB-009220,CUS-06176,2023-12-28,2024-12-22,4514.67,54176,Renewed,0,0.0,12
SUB-009221,CUS-06177,2022-11-27,2023-11-22,8681.92,104183,Renewed,0,0.0,12
SUB-009222,CUS-06177,2023-11-29,2024-11-23,8681.92,104183,Renewed,0,0.0,12
SUB-009223,CUS-06178,2023-08-06,2024-07-31,568.08,6817,Churned,1,0.0,12
SUB-009224,CUS-06179,2025-06-05,2026-05-31,663.67,7964,Active,0,0.0,12
SUB-009225,CUS-06179,2026-06-07,2028-05-27,663.67,7964,Active,0,0.0,24
SUB-009226,CUS-06179,2028-06-02,2031-05-18,663.67,7964,Active,0,0.0,36
SUB-009227,CUS-06180,2025-05-03,2026-04-28,3188.08,38257,Active,0,0.0,12
SUB-009228,CUS-06180,2026-05-03,2027-04-28,3188.08,38257,Active,0,0.0,12
SUB-009229,CUS-06181,2025-03-18,2026-03-13,10735.75,128829,Active,0,1486.2,12
SUB-009230,CUS-06182,2025-02-25,2028-02-10,583.92,7007,Active,0,0.0,36
SUB-009231,CUS-06182,2028-02-24,2029-02-18,583.92,7007,Active,0,0.0,12
SUB-009232,CUS-06182,2029-03-04,2031-02-22,583.92,7007,Active,0,0.0,24
SUB-009233,CUS-06183,2022-12-30,2024-12-19,637.83,7654,Renewed,0,0.0,24
SUB-009234,CUS-06184,2024-07-21,2025-07-16,25930.75,311169,Active,0,0.0,12
SUB-009235,CUS-06184,2025-07-19,2026-07-14,25930.75,311169,Active,0,0.0,12
SUB-009236,CUS-06184,2026-07-20,2029-07-04,25930.75,311169,Active,0,0.0,36
SUB-009237,CUS-06185,2025-03-31,2028-03-15,616.0,7392,Active,0,0.0,36
SUB-009238,CUS-06185,2028-03-30,2030-03-20,616.0,7392,Active,0,0.0,24
SUB-009239,CUS-06186,2024-01-08,2025-01-02,4315.58,51787,Churned,1,0.0,12
SUB-009240,CUS-06187,2022-03-15,2023-03-10,3832.42,45989,At Risk,0,0.0,12
SUB-009241,CUS-06188,2022-07-10,2024-06-29,2369.58,28435,Renewed,0,0.0,24
SUB-009242,CUS-06188,2024-06-30,2026-06-20,2369.58,28435,Active,0,0.0,24
SUB-009243,CUS-06189,2023-09-05,2026-08-20,910.17,10922,Active,0,0.0,36
SUB-009244,CUS-06189,2026-08-31,2028-08-20,910.17,10922,Active,0,0.0,24
SUB-009245,CUS-06190,2023-10-24,2024-10-18,1048.25,12579,At Risk,0,0.0,12
SUB-009246,CUS-06191,2024-01-25,2025-01-19,5173.0,62076,Active,0,821.11,12
SUB-009247,CUS-06191,2025-01-20,2026-01-15,5173.0,62076,Active,0,0.0,12
SUB-009248,CUS-06192,2024-02-16,2025-02-10,5203.83,62446,At Risk,0,0.0,12
SUB-009249,CUS-06193,2022-05-19,2023-05-14,6927.42,83129,Active,0,0.0,12
SUB-009250,CUS-06194,2024-05-25,2026-05-15,31286.58,375439,Active,0,0.0,24
SUB-009251,CUS-06194,2026-05-21,2027-05-16,31286.58,375439,Active,0,0.0,12
SUB-009252,CUS-06195,2025-02-01,2027-01-22,11862.0,142344,Active,0,0.0,24
SUB-009253,CUS-06195,2027-02-02,2028-01-28,11862.0,142344,Active,0,0.0,12
SUB-009254,CUS-06196,2022-05-13,2023-05-08,1071.33,12856,At Risk,0,0.0,12
SUB-009255,CUS-06197,2023-08-23,2025-08-12,732.67,8792,At Risk,0,0.0,24
SUB-009256,CUS-06198,2024-08-22,2026-08-12,35448.25,425379,Active,0,0.0,24
SUB-009257,CUS-06199,2022-10-03,2023-09-28,620.33,7444,Churned,1,0.0,12
SUB-009258,CUS-06200,2022-09-07,2025-08-22,855.33,10264,Renewed,0,0.0,36
SUB-009259,CUS-06200,2025-09-03,2028-08-18,855.33,10264,Active,0,0.0,36
SUB-009260,CUS-06201,2023-07-17,2025-07-06,8153.25,97839,At Risk,0,0.0,24
SUB-009261,CUS-06202,2023-11-06,2024-10-31,4427.5,53130,Renewed,0,0.0,12
SUB-009262,CUS-06203,2024-12-15,2025-12-10,37142.58,445711,Active,0,0.0,12
SUB-009263,CUS-06204,2024-04-27,2025-04-22,6362.92,76355,Churned,1,0.0,12
SUB-009264,CUS-06204,2025-05-05,2028-04-19,6362.92,76355,Active,0,0.0,36
